Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,label
99569.0,1319.9979999999998,555.5475,230.5754,100832.0,356.055,0.9098,0.9875,0.6417,0.7181,2.4094,0.6409,1
91618.0,1180.493,459.5174,254.4405,92429.0,341.5431,0.8327,0.9912,0.7415,0.8262,1.806,0.7433,0
62862.0,978.512,376.2576,213.0009,63538.0,282.9106,0.8243,0.9894,0.6808,0.825,1.7665,0.7519,0
71449.0,1038.754,390.181,236.4946,72174.0,301.6151,0.7954,0.99,0.7568,0.8321,1.6499,0.773,1
79149.0,1115.4660000000001,436.0194,232.3894,80168.0,317.4518,0.8461,0.9873,0.6435,0.7994,1.8762,0.7281,0
91096.0,1232.652,505.9213,230.9714,92311.0,340.5687,0.8897,0.9868,0.568,0.7534,2.1904,0.6732,1
83307.0,1174.366,482.5423,221.9604,84446.0,325.6835,0.8879,0.9865,0.7217,0.7591,2.174,0.6749,0
71393.0,1096.5330000000001,459.2091,199.1305,72203.0,301.4969,0.9011,0.9888,0.6,0.7461,2.3061,0.6566,0
95746.0,1196.392,468.37199999999996,260.9647,96617.0,349.1527,0.8304,0.991,0.7322,0.8406,1.7948,0.7455,0
93499.0,1323.362,594.4187,201.9442,94971.0,345.0313,0.9405,0.9845,0.8296,0.6709,2.9435,0.5805,1
71517.0,1051.752,401.4022,227.7478,72424.0,301.7586,0.8235,0.9875,0.7208,0.8124,1.7625,0.7518,0
66208.0,986.8810000000001,380.7586,222.0976,66838.0,290.3423,0.8123,0.9906,0.7465,0.8543,1.7144,0.7625,0
65453.0,1041.835,433.845,193.0942,66027.0,288.6821,0.8955,0.9913,0.5797,0.7578,2.2468,0.6654,1
64276.0,1002.303,366.1481,226.6391,65696.0,286.0747,0.7854,0.9784,0.7404,0.804,1.6156,0.7813,0
85753.0,1202.0610000000001,500.1728,219.6066,87058.0,330.4302,0.8985,0.985,0.6944,0.7458,2.2776,0.6606,1
81893.0,1127.3010000000002,441.5179,237.5255,83087.0,322.9077,0.843,0.9856,0.7181,0.8098,1.8588,0.7314,0
80729.0,1095.096,430.9316,239.08599999999998,81407.0,320.6047,0.8320000000000001,0.9917,0.7537,0.8459,1.8024,0.7440000000000001,0
70222.0,1093.266,454.4814,200.0419,70999.0,299.0141,0.8979,0.9891,0.5418,0.7383,2.2719,0.6579,1
93178.0,1124.779,405.6369,293.47,93976.0,344.4385,0.6903,0.9915,0.7755,0.9255,1.3822,0.8491,0
82468.0,1134.996,452.2654,232.5943,83212.0,324.0394,0.8576,0.9911,0.6277,0.8045,1.9444,0.7165,0
101594.0,1254.515,510.5933,254.1907,102495.0,359.6575,0.8673,0.9912,0.7098,0.8112,2.0087,0.7044,1
71247.0,1040.019,410.6162,222.1466,72077.0,301.1885,0.841,0.9885,0.7013,0.8277,1.8484,0.7335,0
52975.0,947.4739999999999,403.8672,167.833,53437.0,259.7111,0.9096,0.9914,0.5427,0.7416,2.4064,0.6431,1
100906.0,1252.6989999999998,505.8694,254.4459,101633.0,358.4376,0.8643,0.9928,0.7595,0.8079999999999999,1.9881,0.7086,1
88746.0,1118.471,427.3974,264.9041,89419.0,336.1472,0.7848,0.9925,0.7155,0.8915,1.6134,0.7865,0
74041.0,1062.649,427.9002,221.4662,74848.0,307.0373,0.8556,0.9892,0.662,0.8240000000000001,1.9321,0.7175,0
67063.0,1007.9830000000001,396.5851,215.6198,67816.0,292.211,0.8393,0.9889,0.6507,0.8294,1.8393,0.7368,0
63918.0,971.85,377.8254,216.8723,64592.0,285.2769,0.8189,0.9896,0.6885,0.8504,1.7422,0.755,0
86344.0,1164.476,472.9563,233.3873,87249.0,331.5669,0.8698,0.9896,0.7207,0.8002,2.0265,0.7011,0
107678.0,1316.6789999999999,540.7225,254.7787,108665.0,370.27,0.882,0.9909,0.7457,0.7805,2.1223,0.6848,1
53205.0,905.398,356.819,190.7466,54005.0,260.2743,0.8451,0.9852,0.6501,0.8156,1.8706,0.7294,1
66415.0,1011.133,398.9478,212.8399,67025.0,290.7958,0.8458,0.9909,0.6845,0.8163,1.8744,0.7289,0
99759.0,1306.807,560.3377,226.9815,100553.0,356.3946,0.9143,0.9921,0.7787,0.7341,2.4686,0.636,1
77612.0,1160.36,486.9103,204.2927,78431.0,314.3544,0.9077,0.9896,0.7299,0.7244,2.3834,0.6456,1
97403.0,1213.866,474.1279,263.5787,98515.0,352.161,0.8312,0.9887,0.72,0.8307,1.7988,0.7428,0
77106.0,1101.604,449.4759,219.1738,77787.0,313.328,0.8731,0.9912,0.7336,0.7984,2.0508,0.6971,1
79958.0,1168.422,494.7682,206.3053,80824.0,319.07,0.9089,0.9893,0.5673,0.736,2.3982,0.6449,1
101632.0,1323.275,558.9798,232.1504,102412.0,359.7247,0.9097,0.9924,0.7451,0.7294,2.4078,0.6435,1
85020.0,1146.008,453.3595,239.2618,85812.0,329.0149,0.8494,0.9908,0.6954,0.8135,1.8948,0.7257,0
66859.0,1125.2,485.9494,175.8005,67728.0,291.7662,0.9323,0.9872,0.495,0.6636,2.7642,0.6004,1
87747.0,1161.01,448.6355,250.7422,89050.0,334.2498,0.8292,0.9854,0.67,0.818,1.7892,0.745,0
58795.0,968.66,400.6855,187.4258,59326.0,273.6058,0.8839,0.991,0.6104,0.7874,2.1378,0.6828,1
98009.0,1319.388,553.2845,226.8865,98921.0,353.2548,0.9121,0.9908,0.6855,0.7075,2.4386,0.6385,1
75637.0,1173.078,509.0993,190.1046,76350.0,310.3289,0.9277,0.9907,0.6017,0.6907,2.678,0.6096,1
50731.0,960.182,422.6272,154.002,51230.0,254.15099999999998,0.9312,0.9903,0.7071,0.6915,2.7443,0.6014,1
73159.0,1073.67,434.2372,214.9326,73874.0,305.2031,0.8689,0.9903,0.7034,0.7975,2.0203,0.7028,0
72365.0,1060.962,427.3863,216.2376,73058.0,303.5424,0.8626,0.9905,0.6331,0.8079,1.9765,0.7102,0
107364.0,1313.8139999999999,544.6092,251.7529,108062.0,369.7298,0.8867,0.9935,0.6605,0.7816,2.1633,0.6789,1
82296.0,1171.846,484.4867,216.6252,83021.0,323.7013,0.8945,0.9913,0.7578,0.7531,2.2365,0.6681,1
57677.0,1013.0360000000001,425.6812,173.5481,58331.0,270.992,0.9131,0.9888,0.7376,0.7063,2.4528,0.6366,1
81539.0,1138.23,460.995,226.0706,82290.0,322.2091,0.8715,0.9909,0.6218,0.7909,2.0392,0.6989,1
71620.0,1142.6960000000001,493.5908,185.1402,72311.0,301.9759,0.927,0.9904,0.6802,0.6893,2.6660000000000004,0.6118,1
89806.0,1172.275,466.5271,245.8642,90579.0,338.1487,0.8499,0.9915,0.7496,0.8212,1.8975,0.7248,0
72410.0,1007.4580000000001,379.7803,243.4289,73020.0,303.6367,0.7676,0.9916,0.7514,0.8965,1.5601,0.7995,0
85993.0,1206.107,507.4736,216.3716,86641.0,330.8923,0.9045,0.9925,0.6853,0.7429,2.3454,0.652,1
65422.0,1008.42,395.3958,211.4682,66261.0,288.6137,0.845,0.9873,0.6673,0.8084,1.8698,0.7299,0
71895.0,1031.531,404.4106,227.5543,72678.0,302.555,0.8267,0.9892,0.6868,0.8491,1.7772,0.7481,0
67991.0,1007.0039999999999,393.7953,221.0721,68840.0,294.2258,0.8276,0.9877,0.7425,0.8426,1.7813,0.7472,0
93715.0,1291.172,554.5346,215.7326,94571.0,345.4297,0.9212,0.9909,0.7138,0.7064,2.5705,0.6229,1
96935.0,1201.897,449.5173,276.2137,98071.0,351.3139,0.7889,0.9884,0.7057,0.8432,1.6274,0.7815,0
104523.0,1374.158,569.722,235.5319,106372.0,364.8052,0.9105,0.9826,0.5804,0.6956,2.4189,0.6403,1
87144.0,1190.491,486.849,228.9883,88042.0,333.0994,0.8825,0.9898,0.6038,0.7727,2.1261,0.6842,1
90274.0,1128.662,422.2613,273.1724,90999.0,339.0287,0.7626,0.992,0.7181,0.8905,1.5458,0.8029,0
74397.0,1061.215,411.3549,231.0605,75355.0,307.7746,0.8273,0.9873,0.7311,0.8302,1.7803,0.7482,0
80839.0,1228.911,543.134,191.2893,81620.0,320.823,0.9359,0.9904,0.7797,0.6727,2.8393,0.5907,1
94555.0,1271.262,533.2778,226.8304,95804.0,346.9743,0.905,0.987,0.5474,0.7352,2.351,0.6506,1
65407.0,997.85,397.3311,210.0864,66028.0,288.5806,0.8488,0.9906,0.6569,0.8255,1.8913,0.7263,0
83314.0,1125.578,446.3463,239.785,84208.0,325.6972,0.8434,0.9894,0.6441,0.8264,1.8614,0.7297,0
81158.0,1187.532,506.2746,205.4392,82178.0,321.4554,0.914,0.9876,0.7536,0.7232,2.4644,0.6349,1
74403.0,1072.382,432.0213,219.8435,74964.0,307.78700000000003,0.8608,0.9925,0.708,0.813,1.9651,0.7124,0
91078.0,1162.163,452.3599,257.2313,92339.0,340.535,0.8226,0.9863,0.7281,0.8474,1.7586,0.7528,0
75699.0,1130.108,481.8891,200.2425,76317.0,310.4561,0.9096,0.9919,0.6388,0.7448,2.4065,0.6442,1
99560.0,1256.552,516.8871,246.3373,100501.0,356.0389,0.8791,0.9906,0.7554,0.7924,2.0983,0.6888,1
66755.0,978.9019999999999,372.6831,228.9288,67308.0,291.5392,0.7891,0.9918,0.7326,0.8754,1.6279,0.7823,0
72207.0,1059.358,427.1945,216.074,73179.0,303.2108,0.8627,0.9867,0.6363,0.8085,1.9771,0.7098,0
85968.0,1168.743,479.1606,229.2326,87008.0,330.8442,0.8781,0.988,0.7495,0.7909,2.0903,0.6905,0
100498.0,1230.0430000000001,480.4655,267.6076,101231.0,357.7122,0.8305,0.9928,0.6611,0.8347,1.7954,0.7445,0
75494.0,1200.599,535.5717,179.7864,76136.0,310.0354,0.9420000000000001,0.9916,0.7769,0.6582,2.9789,0.5789,1
77669.0,1061.19,400.9049,248.0882,78499.0,314.4698,0.7855,0.9894,0.7328,0.8667,1.6159999999999999,0.7844,0
112187.0,1370.865,573.4392,250.25900000000001,113096.0,377.94300000000004,0.8997,0.992,0.732,0.7502,2.2914,0.6591,1
75967.0,1118.878,424.7328,232.8153,78044.0,311.0051,0.8364,0.9734,0.7621,0.7626,1.8243,0.7322,0
76059.0,1109.458,440.3788,222.5148,76849.0,311.1934,0.863,0.9897,0.7666,0.7765,1.9791,0.7066,1
111395.0,1408.9029999999998,608.3765,234.4405,112409.0,376.6066,0.9228,0.991,0.6208,0.7052,2.595,0.619,1
86209.0,1112.009,415.7849,265.0808,87212.0,331.3076,0.7704,0.9885,0.7305,0.8761,1.5685,0.7968,0
76663.0,1072.66,417.3221,235.3982,77341.0,312.4266,0.8257,0.9912,0.7342,0.8373,1.7728,0.7486,0
72923.0,1045.774,412.9929,226.0588,73590.0,304.7104,0.8369,0.9909,0.7392,0.8379,1.8269,0.7378,0
101695.0,1254.371,493.3281,263.6463,102602.0,359.8362,0.8452,0.9912,0.7018,0.8122,1.8712,0.7294,1
83083.0,1134.7939999999999,446.3243,237.5696,84106.0,325.2454,0.8466,0.9878,0.7143,0.8108,1.8787,0.7287,0
81467.0,1097.772,426.436,244.2336,82262.0,322.0668,0.8197,0.9903,0.6644,0.8495,1.746,0.7553,0
68683.0,1021.57,409.83,214.3968,69337.0,295.7193,0.8522,0.9906,0.6526,0.8270000000000001,1.9115,0.7216,0
89332.0,1199.7089999999998,471.9775,241.5176,90457.0,337.2551,0.8592,0.9876,0.7539,0.7799,1.9542,0.7146,0
64226.0,1031.7930000000001,428.7935,191.6066,64959.0,285.9634,0.8946,0.9887,0.7419,0.7581,2.2379,0.6669,1
85774.0,1165.615,470.3927,232.8066,86582.0,330.4706,0.8689,0.9907,0.7416,0.7933,2.0205,0.7025,1
82714.0,1110.892,424.8677,249.00599999999997,83533.0,324.5223,0.8103,0.9902,0.7393,0.8423,1.7063,0.7638,0
76288.0,1138.641,479.584,204.6764,77118.0,311.6615,0.9044,0.9892,0.6598,0.7394,2.3431,0.6499,1
95740.0,1186.055,451.5354,271.3979,96724.0,349.1417,0.7992,0.9898,0.7203,0.8553,1.6637,0.7732,0
61567.0,1092.549,383.964,207.747,64254.0,279.9813,0.841,0.9582,0.7029,0.6482,1.8482,0.7292,0
84429.0,1171.971,475.0915,229.3297,85639.0,327.8694,0.8758,0.9859,0.6709,0.7724,2.0717,0.6901,0
65624.0,995.299,393.2899,213.1205,66348.0,289.0589,0.8404,0.9891,0.7567,0.8325,1.8454,0.735,0
81456.0,1147.5330000000001,471.3155,220.7438,82454.0,322.045,0.8835,0.9879,0.6884,0.7773,2.1351,0.6833,1
66987.0,1007.954,398.1767,215.3839,67981.0,292.0454,0.8411,0.9854,0.7417,0.8286,1.8487,0.7335,0
95914.0,1203.4769999999999,468.41,269.2576,98178.0,349.4589,0.8183,0.9769,0.7389,0.8322,1.7396,0.7461,0
74014.0,1156.549,496.6674,191.653,74728.0,306.9814,0.9225,0.9904,0.6688,0.6953,2.5915,0.6181,1
98203.0,1231.365,504.1767,248.3704,98837.0,353.6042,0.8702,0.9936,0.7522,0.8139,2.0299,0.7013,1
87120.0,1173.539,472.9678,235.9258,88305.0,333.0535,0.8667,0.9866,0.7377,0.7949,2.0047,0.7042,0
85845.0,1146.836,448.2873,246.6565,86787.0,330.6074,0.835,0.9891,0.6854,0.8202,1.8175,0.7375,0
62105.0,989.8760000000001,394.7356,202.8029,62653.0,281.202,0.8579,0.9913,0.6651,0.7965,1.9464,0.7124,0
80417.0,1100.4,430.1269,238.7222,81092.0,319.9845,0.8318,0.9917,0.7502,0.8346,1.8018,0.7439,0
106008.0,1255.627,502.2032,269.6178,106746.0,367.3875,0.8437,0.9931,0.6635,0.8449,1.8626,0.7316,1
90597.0,1352.215,605.5829,192.588,91557.0,339.6346,0.9481,0.9895,0.4695,0.6226,3.1444,0.5608,1
86271.0,1103.9,413.2415,266.7061,87011.0,331.4267,0.7638,0.9915,0.7407,0.8896,1.5494,0.802,0
78870.0,1081.0430000000001,430.0428,234.1966,79424.0,316.8918,0.8387,0.993,0.7121,0.8481,1.8362,0.7369,0
62892.0,988.6339999999999,399.4981,202.7165,63450.0,282.9781,0.8617,0.9912,0.7024,0.8086,1.9707,0.7083,1
58347.0,976.686,350.29900000000004,213.4355,60534.0,272.5614,0.7929,0.9639,0.6359,0.7686,1.6412,0.7781,0
74050.0,1087.82,432.0858,218.7125,74801.0,307.056,0.8624,0.99,0.6341,0.7864,1.9756,0.7106,0
69644.0,1046.646,420.7644,211.5298,70608.0,297.781,0.8644,0.9863,0.6321,0.7989,1.9891,0.7077,0
106564.0,1340.308,557.9613,244.3194,107892.0,368.3497,0.899,0.9877,0.5874,0.7454,2.2837,0.6602,1
73579.0,1071.09,432.7015,217.4501,74409.0,306.0779,0.8646,0.9888,0.7265,0.8059999999999999,1.9899,0.7074,0
92121.0,1263.489,547.341,215.4632,92801.0,342.4793,0.9193,0.9927,0.7371,0.7251,2.5403,0.6257,1
108466.0,1355.941,576.8219,240.0133,109644.0,371.6224,0.9093,0.9893,0.7879,0.7413,2.4033,0.6443,1
77335.0,1114.236,463.4398,213.3702,78035.0,313.7929,0.8877,0.991,0.664,0.7828,2.1719999999999997,0.6771,1
111027.0,1339.13,556.8954,254.2256,111852.0,375.98400000000004,0.8897,0.9926,0.7671,0.778,2.1906,0.6751,1
63612.0,1045.87,440.0601,185.2383,64489.0,284.5932,0.9071,0.9864,0.5636,0.7308,2.3756,0.6467,1
77381.0,1045.495,401.8104,245.6913,77907.0,313.8862,0.7913,0.9932,0.73,0.8896,1.6354,0.7812,1
76249.0,1064.508,421.7171,230.6479,76789.0,311.5818,0.8372,0.993,0.7276,0.8456,1.8284,0.7388,0
95816.0,1274.018,531.3221,230.4068,97014.0,349.2803,0.9011,0.9877,0.7296,0.7418,2.306,0.6574,1
73703.0,1065.98,422.3591,223.3923,74461.0,306.3357,0.8487,0.9898,0.638,0.8151,1.8907,0.7253,0
80105.0,1128.587,452.3831,225.9261,80976.0,319.3632,0.8664,0.9892,0.6118,0.7903,2.0023,0.706,0
81489.0,1177.822,497.0192,209.5395,82259.0,322.1103,0.9068,0.9906,0.7245,0.7382,2.372,0.6481,1
95095.0,1210.274,465.3052,262.3029,96519.0,347.9637,0.826,0.9852,0.728,0.8158,1.7739,0.7478,0
86441.0,1158.48,458.0123,241.1274,87218.0,331.7531,0.8502,0.9911,0.6509999999999999,0.8094,1.8995,0.7243,0
82316.0,1121.279,437.4098,241.7525,83860.0,323.7406,0.8334,0.9816,0.7462,0.8227,1.8093,0.7401,0
87044.0,1125.883,423.9326,262.8633,87868.0,332.9082,0.7846,0.9906,0.7154,0.8629,1.6127,0.7853,0
97132.0,1310.223,563.9474,220.6852,98229.0,351.6707,0.9203,0.9888,0.6676,0.711,2.5554,0.6236,1
82501.0,1144.368,450.4995,234.0967,83589.0,324.1042,0.8544,0.987,0.7427,0.7917,1.9244,0.7194,0
66347.0,1016.962,406.9426,208.3972,66906.0,290.6469,0.8589,0.9916,0.6305,0.8062,1.9527,0.7142,0
103683.0,1239.769,476.6714,277.5163,104708.0,363.3363,0.813,0.9902,0.6783,0.8477,1.7176,0.7622,0
67314.0,1012.587,400.4162,215.2215,67997.0,292.7573,0.8433,0.99,0.6561,0.825,1.8605,0.7311,0
87159.0,1198.096,496.9859,224.3644,88010.0,333.12800000000004,0.8923,0.9903,0.626,0.763,2.2151,0.6703,1
83111.0,1164.2160000000001,482.6408,220.6774,83841.0,325.3002,0.8893,0.9913,0.6121,0.7706,2.1871,0.674,1
53554.0,921.665,372.0836,184.0684,54082.0,261.1265,0.8691,0.9902,0.6261,0.7922,2.0214,0.7018,1
82850.0,1130.494,453.027,233.3722,83496.0,324.789,0.8571,0.9923,0.7198,0.8146,1.9412,0.7169,1
69924.0,1006.757,388.4735,229.6952,70530.0,298.379,0.8065,0.9914,0.7286,0.8669,1.6913,0.7681,0
68265.0,1034.969,401.9448,217.6478,69242.0,294.8181,0.8407,0.9859,0.7319,0.8009,1.8468,0.7335,0
107268.0,1366.904,574.5287,238.3152,108314.0,369.5644,0.9099,0.9903,0.5608,0.7214,2.4108,0.6432,1
85196.0,1160.292,460.6199,236.2519,86017.0,329.3553,0.8584,0.9905,0.6508,0.7952,1.9497,0.715,0
68165.0,1009.39,380.0971,229.4596,68853.0,294.6021,0.7972,0.99,0.7469,0.8407,1.6565,0.7751,0
83655.0,1125.228,439.89300000000003,242.8987,84527.0,326.3631,0.8337,0.9897,0.6868,0.8303,1.811,0.7419,0
61280.0,973.8889999999999,386.9175,204.3061,62284.0,279.328,0.8492,0.9839,0.7284,0.8119,1.8938,0.7219,0
89393.0,1161.557,445.7125,258.2717,90729.0,337.3703,0.815,0.9853,0.6795,0.8326,1.7258,0.7569,0
93850.0,1199.221,473.8017,253.7194,94937.0,345.6784,0.8445,0.9886,0.664,0.8201,1.8674,0.7296,0
76461.0,1109.1889999999999,441.9541,221.2408,77634.0,312.0147,0.8657,0.9849,0.7438,0.7809999999999999,1.9976,0.706,0
55045.0,1116.756,398.7896,177.7192,56734.0,264.7366,0.8952,0.9702,0.7954,0.5546,2.2439,0.6639,1
70510.0,1129.733,487.097,184.9961,71220.0,299.6266,0.9251,0.99,0.5361,0.6942,2.633,0.6151,1
94163.0,1236.673,511.9837,235.7103,95031.0,346.2543,0.8877,0.9909,0.7591,0.7737,2.1721,0.6763,0
70334.0,1024.9489999999998,395.4998,227.6117,71376.0,299.2525,0.8178,0.9854,0.7509,0.8413,1.7376,0.7566,0
65139.0,995.199,383.8197,217.7336,65790.0,287.9888,0.8235,0.9901,0.7327,0.8265,1.7628,0.7503,0
77054.0,1096.298,439.6744,224.2773,77705.0,313.2223,0.8601,0.9916,0.6283,0.8057,1.9604,0.7124,0
82145.0,1160.999,487.5829,215.3637,82763.0,323.4042,0.8972,0.9925,0.7206,0.7658,2.2640000000000002,0.6633,1
108532.0,1359.2620000000002,563.2914,247.0603,109893.0,371.7354,0.8987,0.9876,0.5685,0.7382,2.28,0.6599,1
83832.0,1135.23,448.0772,239.1491,84719.0,326.7082,0.8457,0.9895,0.7613,0.8174,1.8736,0.7291,0
74272.0,1166.435,501.9174,188.9874,75425.0,307.5159,0.9264,0.9847,0.6367,0.6859999999999999,2.6558,0.6127,1
63618.0,946.4839999999999,356.6971,227.5221,64165.0,284.6067,0.7702,0.9915,0.7440000000000001,0.8924,1.5677,0.7979,0
92210.0,1254.881,523.3963,225.1953,93245.0,342.6447,0.9027,0.9889,0.7293,0.7358,2.3242,0.6547,1
78618.0,1174.681,475.5418,212.0995,79874.0,316.3851,0.895,0.9843,0.5588,0.716,2.2421,0.6653,1
68697.0,1111.683,481.5484,183.763,69826.0,295.7494,0.9243,0.9838,0.7106,0.6985,2.6205,0.6142,1
67157.0,1033.865,423.7104,202.5157,67798.0,292.4157,0.8784,0.9905,0.7170000000000001,0.7895,2.0922,0.6901,0
95801.0,1281.503,540.3674,227.87599999999998,96934.0,349.2529,0.9067,0.9883,0.7503,0.7331,2.3713,0.6463,1
59259.0,931.363,357.889,212.0508,59858.0,274.6833,0.8056,0.99,0.725,0.8585,1.6878,0.7675,0
68120.0,1071.353,454.3408,192.2492,68672.0,294.5048,0.9061,0.992,0.7174,0.7458,2.3633,0.6482,1
79842.0,1133.404,458.0375,222.8276,80792.0,318.8385,0.8737,0.9882,0.7354,0.7809999999999999,2.0556,0.6961,0
103343.0,1275.261,521.4694,252.8941,104156.0,362.7401,0.8745,0.9922,0.7457,0.7985,2.062,0.6956,1
57366.0,947.175,390.9684,187.5697,57852.0,270.2604,0.8774,0.9916,0.743,0.8035,2.0844,0.6913,1
73251.0,1123.5710000000001,473.0905,198.4661,73846.0,305.3949,0.9078,0.9919,0.5394,0.7292,2.3837,0.6455,1
130913.0,1490.954,632.2535,264.1584,131934.0,408.269,0.9085,0.9923,0.5472,0.7401,2.3935,0.6457,1
74924.0,1089.775,439.7919,217.9287,75977.0,308.8628,0.8686,0.9861,0.6145,0.7928,2.0181,0.7023,0
60897.0,944.8580000000001,374.7772,207.0975,61476.0,278.4537,0.8335,0.9906,0.6683,0.8572,1.8097,0.743,0
91158.0,1164.478,456.3653,254.9854,91932.0,340.6846,0.8293,0.9916,0.6796,0.8448,1.7898,0.7465,0
97725.0,1308.444,557.3061,224.2349,99120.0,352.7426,0.9155,0.9859,0.7723,0.7173,2.4854,0.6329,1
88217.0,1154.6689999999999,453.9912,248.9479,89079.0,335.1438,0.8362,0.9903,0.7232,0.8315,1.8236,0.7382,1
65267.0,1070.1580000000001,457.9331,182.0538,65914.0,288.2716,0.9176,0.9902,0.7434,0.7162,2.5154,0.6295,1
78149.0,1135.6019999999999,465.4065,214.9002,79172.0,315.44,0.887,0.9871,0.7276,0.7615,2.1657,0.6778,1
64073.0,1033.25,405.1633,207.1816,67150.0,285.6226,0.8594,0.9542,0.6974,0.7542,1.9556,0.705,0
74308.0,1072.883,428.3555,221.2116,74988.0,307.5904,0.8563,0.9909,0.7217,0.8112,1.9364,0.7181,0
71508.0,1102.28,465.5092,197.6884,72272.0,301.7396,0.9053,0.9894,0.7474,0.7396,2.3548,0.6482,1
100505.0,1212.461,462.001,278.3735,101522.0,357.7247,0.7981,0.99,0.7302,0.8591,1.6596,0.7743,0
69537.0,1020.1189999999999,404.4823,219.4945,70179.0,297.5521,0.84,0.9909,0.7609,0.8397,1.8428,0.7356,0
87173.0,1235.576,529.3832,210.2393,87813.0,333.1548,0.9178,0.9927,0.5352,0.7176,2.5180000000000002,0.6293,1
80847.0,1154.282,485.1506,212.8162,81690.0,320.8389,0.8987,0.9897,0.7678,0.7625,2.2797,0.6613,1
95117.0,1205.369,477.8186,254.3343,95970.0,348.0039,0.8466,0.9911,0.7582,0.8227,1.8787,0.7283,0
87954.0,1205.2269999999999,507.471,221.3829,88843.0,334.6439,0.8998,0.99,0.6358,0.7609,2.2923,0.6594,1
83446.0,1194.038,481.648,221.4931,84624.0,325.9551,0.888,0.9861,0.6899,0.7355,2.1746,0.6767,0
99043.0,1201.0839999999998,461.9252,274.1437,99963.0,355.1133,0.8048,0.9908,0.7201,0.8628,1.685,0.7688,0
69138.0,1014.49,400.1709,220.6398,69900.0,296.6972,0.8343,0.9891,0.7226,0.8442,1.8137,0.7414,0
103910.0,1277.0539999999999,517.2786,256.3674,104580.0,363.7339,0.8685,0.9936,0.7017,0.8007,2.0177,0.7032,1
83667.0,1120.471,429.2619,248.9676,84635.0,326.3865,0.8146,0.9886,0.728,0.8375,1.7242,0.7603,0
101320.0,1265.097,510.9445,253.69099999999997,102756.0,359.1721,0.868,0.986,0.7481,0.7955,2.0140000000000002,0.703,1
132035.0,1520.525,640.1907,265.3734,133706.0,410.0149,0.91,0.9875,0.5606,0.7176,2.4124,0.6405,1
64769.0,955.049,353.0822,234.5029,65396.0,287.1697,0.7476,0.9904,0.7447,0.8923,1.5057,0.8133,0
74990.0,1086.548,439.5231,217.9033,75772.0,308.9988,0.8685,0.9897,0.6735,0.7982,2.0171,0.703,0
73412.0,1053.637,419.7002,224.0424,74165.0,305.7304,0.8456,0.9898,0.6482,0.831,1.8733,0.7284,0
79317.0,1093.844,439.3614,230.4352,79905.0,317.7885,0.8514,0.9926,0.6591,0.833,1.9067,0.7233,1
81442.0,1099.384,422.1394,247.2799,82246.0,322.0174,0.8105,0.9902,0.6962,0.8468,1.7071,0.7628,0
75988.0,1091.948,447.6035,217.3051,76566.0,311.0481,0.8742,0.9925,0.7079,0.8008,2.0598,0.6949,1
88740.0,1247.036,532.862,213.2299,89595.0,336.1358,0.9164,0.9905,0.6855,0.7171,2.499,0.6308,1
66612.0,1021.0219999999999,403.2218,212.1516,67306.0,291.2268,0.8504,0.9897,0.7037,0.8029999999999999,1.9006,0.7222,0
99069.0,1275.454,530.3301,238.6435,99759.0,355.1599,0.893,0.9931,0.6941,0.7653,2.2223,0.6697,1
85386.0,1138.193,438.2698,248.8453,86282.0,329.7224,0.8232,0.9896,0.7093,0.8283,1.7612,0.7523,0
68177.0,1043.827,407.3614,213.8399,69161.0,294.628,0.8511,0.9858,0.7332,0.7863,1.905,0.7233,0
75655.0,1078.573,433.0295,223.2702,76640.0,310.3658,0.8568,0.9871,0.7441,0.8172,1.9395,0.7167,0
62253.0,1050.31,444.9763,179.0314,63280.0,281.5368,0.9155,0.9838,0.5958,0.7091,2.4855,0.6327,1
62165.0,936.716,356.8281,222.3935,62647.0,281.3378,0.782,0.9923,0.7237,0.8903,1.6045,0.7884,0
75453.0,1078.559,420.1831,229.6281,76491.0,309.9512,0.8375,0.9864,0.6545,0.8151,1.8298,0.7377,0
101495.0,1260.47,509.7703,255.292,102337.0,359.4822,0.8656,0.9918,0.6956,0.8028,1.9968,0.7052,1
68258.0,1010.953,404.7455,215.5439,68903.0,294.803,0.8464,0.9906,0.6462,0.8393,1.8778,0.7284,0
77291.0,1080.503,423.1511,234.4568,78315.0,313.7036,0.8325,0.9869,0.6564,0.8319,1.8048,0.7414,0
82602.0,1101.746,427.4416,247.0308,83456.0,324.3025,0.8161,0.9898,0.7493,0.8551,1.7303,0.7587,0
103283.0,1363.7060000000001,592.065,223.072,104077.0,362.6348,0.9263,0.9924,0.7463,0.6979,2.6541,0.6125,1
49673.0,950.2669999999999,408.7322,155.4211,50306.0,251.4868,0.9249,0.9874,0.6499,0.6913,2.6298,0.6153,1
83467.0,1127.225,452.1363,235.4289,84142.0,325.9961,0.8537,0.992,0.7602,0.8255,1.9205,0.721,0
88037.0,1143.45,428.9861,262.1492,88881.0,334.8017,0.7916,0.9905,0.7283,0.8461,1.6364,0.7804,0
94617.0,1190.017,472.3136,255.8155,95364.0,347.088,0.8406,0.9922,0.7159,0.8396,1.8463,0.7349,0
